idade,genero,altura,peso,is_alto,imc,imc_classification,metabolic_rate
26,F,1.926,126,True,33.967061655069344,2,5685.991
52,F,1.826,118,False,35.38999171034431,3,2467.78
25,M,1.772,77,False,24.52241794862649,0,6846.003
25,M,1.709,86,False,29.445187612067183,1,6536.59
51,F,1.846,105,False,30.812426857167672,2,2614.39
47,F,1.801,106,False,32.679728486950154,2,3423.388
56,F,1.768,84,False,26.872914149996927,1,2265.819
48,F,1.749,104,False,33.99802746059906,2,2395.826
62,F,1.712,96,False,32.75395231024544,2,2095.078
49,F,1.881,104,False,29.393800903915903,1,2954.031
41,M,1.625,95,False,35.976331360946745,3,3594.822
24,M,1.972,111,True,28.543627005254088,1,8079.28
48,F,1.851,77,False,22.47387120603841,0,3011.922
21,F,1.936,127,True,33.883870637251555,2,8092.93
29,F,1.823,81,False,24.373151138512018,0,5403.84
65,F,1.818,111,False,33.584216507459324,2,2308.568
39,F,1.939,81,True,21.544151813392535,0,4115.149
37,F,1.786,104,False,32.60396589625167,2,3135.778
64,F,1.886,125,False,35.142013091946126,3,2446.422
54,M,1.797,65,False,20.128768376404256,0,3297.589
55,M,1.834,127,False,37.75765885866029,3,3564.02
70,F,1.877,69,False,19.58486334164886,0,1939.622
37,M,1.963,71,True,18.425434989485822,-1,4542.067
31,M,1.868,122,False,34.96279042042468,3,5346.476
69,M,1.852,111,False,32.362421805391634,2,2478.372
65,M,1.799,71,False,21.937948974802566,0,2293.665
44,M,1.856,126,False,36.577549048751486,3,3366.144
55,M,1.829,108,False,32.28466947523363,2,2886.147
61,M,1.699,68,False,23.5571178697714,0,2203.271
60,F,1.802,118,False,36.338954990200804,3,1903.003
39,F,1.845,97,False,28.495677910708647,1,3389.168
67,F,1.839,84,False,24.83795452347941,0,2126.158
30,M,1.827,117,False,35.051674256702285,3,5482.157
39,F,1.894,116,False,32.336874406925006,2,4013.04
52,F,1.843,105,False,30.912820253137724,2,2305.505
29,F,1.827,122,False,36.54960905399725,3,5282.883
44,M,1.837,120,False,35.560096711609695,3,3753.661
29,M,1.854,81,False,23.564897728343855,0,6822.47
43,M,1.821,120,False,36.187731092589026,3,3962.347
60,M,1.839,90,False,26.612094132299365,1,2809.835
52,M,1.872,95,False,27.108901307619252,1,3243.782
53,F,1.812,125,False,38.07094230759859,3,2694.98
34,M,1.82,113,False,34.1142374109407,2,5445.937
59,F,1.822,86,False,25.90608021727369,1,2566.347
43,F,1.911,111,True,30.394961993975222,2,3503.952
34,F,1.725,94,False,31.590002100399072,2,3831.431
68,M,1.862,74,False,21.343830652279,0,2567.506
29,M,1.836,122,False,36.1921578120476,3,7098.279
24,F,1.952,125,True,32.8057813759742,2,6661.835
41,M,1.851,116,False,33.85674103766825,2,4611.472
56,M,1.727,95,False,31.852163046863915,2,3025.223
50,M,1.813,79,False,24.03430029306635,0,3486.683
42,M,1.882,124,False,35.00922097707348,3,3087.407
30,F,1.875,90,False,25.6,1,4331.205
29,M,1.912,70,True,19.147949090527128,0,6118.101
54,M,1.759,122,False,39.43012480927293,3,3029.371
41,F,1.679,110,False,39.020361889025374,3,3236.421
60,F,1.844,105,False,30.879301339632317,2,2509.972
41,M,1.742,63,False,20.7608078129181,0,3416.299
56,F,1.761,77,False,24.829730926332772,0,2467.073
46,F,1.953,100,True,26.217755765350034,1,3307.387
20,F,1.877,108,False,30.654568708667778,2,7568.114
24,F,1.687,101,False,35.488791339610515,3,4738.834
30,F,1.769,111,False,35.47050020755036,3,4557.473
52,M,1.828,100,False,29.925927344636555,2,2600.109
35,F,1.91,111,True,30.42679751103314,2,3538.673
59,M,1.778,113,False,35.74496944912257,3,3307.71
49,M,1.702,103,False,35.55642701404721,3,3160.44
47,F,1.75,120,False,39.183673469387756,3,2549.337
48,M,1.939,127,True,33.77910222593644,2,3031.274
35,M,1.983,83,True,21.107299082035933,0,5087.962
20,M,1.722,117,False,39.456591678908325,3,9247.235
27,F,1.909,82,True,22.501009115378313,0,5399.321
23,F,1.784,124,False,38.96116953890084,3,6275.941
70,F,1.768,106,False,33.91105833213898,2,1791.168
55,M,1.946,112,True,29.575517386707286,1,2993.844
37,F,1.794,84,False,26.099633486575467,1,3755.167
38,M,1.883,76,False,21.43448001220637,0,4476.095
55,M,1.813,73,False,22.208910397390426,0,2993.204
28,F,1.906,125,True,34.40837956901991,2,5350.777
45,M,1.758,89,False,28.797332784566184,1,3854.131
21,M,1.694,93,False,32.40829150456713,2,5909.902
22,F,1.85,125,False,36.523009495982464,3,6136.817
47,F,1.844,82,False,24.115263903331904,0,3217.861
64,M,1.715,106,False,36.03940534981172,3,2315.258
39,F,1.847,96,False,28.140864962248738,1,4176.689
38,F,1.855,80,False,23.24888659629035,0,4012.473
38,M,1.827,119,False,35.650848175620276,3,4072.846
60,F,1.799,106,False,32.75243086378975,2,2168.548
56,F,1.763,69,False,22.1995650815641,0,2328.616
34,M,1.854,101,False,29.383390994601598,1,4599.492
60,M,1.825,119,False,35.729029836742356,3,2654.226
25,F,1.756,67,False,21.728301534342393,0,4853.52
61,M,1.656,83,False,30.266167238441973,2,2449.738
20,F,1.821,115,False,34.67990896373115,2,7318.663
32,M,1.823,119,False,35.807468956579385,3,5545.036
68,M,1.799,112,False,34.60634204475898,2,2487.952
65,F,1.844,86,False,25.291618240079803,1,1757.82
22,M,1.73,92,False,30.73941661933242,2,7435.788
64,M,1.811,111,False,33.84434224740458,2,2485.971
27,M,1.847,76,False,22.27818476178025,0,6395.445
42,F,1.833,103,False,30.655774640174126,2,3092.635
47,F,1.682,102,False,36.05356286963739,3,2503.262
52,M,1.889,123,False,34.46999303033555,2,3252.609
53,F,1.842,73,False,21.515111860898024,0,2948.934
53,F,1.971,93,True,23.939203689417404,0,1927.382
44,F,1.697,92,False,31.94656312276265,2,3151.85
60,F,1.74,104,False,34.35064077156824,2,2477.107
20,M,1.778,108,False,34.163333632789715,2,6565.078
62,F,1.802,80,False,24.636579654373424,0,2146.994
26,M,1.954,71,True,18.595558647249064,0,6337.659
57,M,1.905,114,True,31.413396160125654,2,2867.683
47,F,1.89,126,False,35.27336860670194,3,3006.577
36,M,1.743,110,False,36.2074476086462,3,4529.73
57,F,1.691,97,False,33.92223973511277,2,2178.093
67,M,1.763,122,False,39.25140492682348,3,2032.042
49,M,1.909,97,True,26.617047368191418,1,3164.187
20,M,1.791,96,False,29.928163056114375,2,8088.557
47,F,1.699,62,False,21.478548645968043,0,2767.278
55,F,1.761,120,False,38.69568456051861,3,2319.792
37,F,1.911,107,True,29.299648048246386,1,3430.252
21,F,1.967,97,True,25.07050109211755,1,6550.219
52,M,1.87,70,False,20.0177299894192,0,3326.288
26,M,1.737,84,False,27.840667857849525,1,5072.428
67,F,1.947,70,True,18.465715365770208,-1,2180.387
64,M,1.821,86,False,25.93454061635547,1,2090.716
69,M,1.846,126,False,36.974912228601205,3,2195.48
58,F,1.707,70,False,24.023207791481298,0,2494.175
37,F,1.757,96,False,31.097659933483406,2,3259.201
26,F,1.799,76,False,23.482874958943594,0,6155.943
23,M,1.732,108,False,36.002112123911274,3,6867.549
36,F,1.812,100,False,30.456753846078875,2,4463.068
38,F,1.837,79,False,23.410397001809713,0,2857.483
24,M,1.821,119,False,35.88616666681745,3,8024.302
58,M,1.887,118,False,33.138909039030615,2,2951.612
57,M,1.922,131,True,35.46210643829431,3,3053.305
56,M,1.851,67,False,19.555186633825627,0,2789.421
32,F,1.793,92,False,28.617207215642168,1,4214.607
31,F,1.764,123,False,39.5282829685162,3,4520.65
56,F,1.733,110,False,36.626511800895614,3,2142.676
23,F,1.825,117,False,35.128541940326514,3,5541.12
44,M,1.735,99,False,32.88790705013745,2,3754.039
50,F,1.789,108,False,33.74450597262133,2,2737.955
59,F,1.694,107,False,37.286959042889066,3,1679.462
34,F,1.746,68,False,22.30593508448045,0,4190.547
47,F,1.802,107,False,32.951425287724454,2,3155.726
30,F,1.809,115,False,35.14153328926891,3,3977.494
48,M,1.896,71,False,19.75066317719739,0,3255.198
24,F,1.843,85,False,25.024664014444824,1,5204.904
62,F,1.949,92,True,24.21944289489736,0,2757.97
61,M,1.885,123,False,34.616439994652744,2,2631.569
21,M,1.872,117,False,33.386752136752136,2,8539.917
39,F,1.854,108,False,31.419863637791806,2,4051.248
41,M,1.725,109,False,36.630959882377645,3,4134.617
59,M,1.941,100,True,26.5429341249498,1,3003.568
46,M,1.777,117,False,37.05194460955959,3,3883.031
40,F,1.876,82,False,23.299584926418778,0,2974.765
39,M,1.739,104,False,34.3901583303049,2,4316.056
51,F,1.71,76,False,25.990903183885642,1,2502.465
55,F,1.756,66,False,21.403998526367133,0,2378.035
67,M,1.851,85,False,24.808818863808632,0,2583.965
65,F,1.767,93,False,29.785839811753494,1,2339.274
22,F,1.839,119,False,35.18710224159583,3,7046.158
27,M,1.854,99,False,28.801541667975822,1,6122.099
49,M,1.788,75,False,23.459904208519134,0,3440.719
23,F,1.797,125,False,38.70916995462357,3,5444.412
26,F,1.812,82,False,24.97453815378468,1,5161.301
43,M,1.925,134,True,36.161241356046546,3,4243.064
28,F,1.752,119,False,38.768478555493004,3,4881.089
53,M,1.717,93,False,31.545859029357658,2,3092.001
54,F,1.857,73,False,21.168937107667823,0,2697.694
28,F,1.903,114,True,31.479460066510025,2,4947.411
58,F,1.865,121,False,34.78785874979336,2,2308.907
34,M,1.9,97,True,26.869806094182827,1,4982.833
68,F,1.83,81,False,24.187046492878256,0,2125.777
31,F,1.789,113,False,35.30675161950195,3,4531.469
23,M,1.806,98,False,30.04627125773691,2,7553.452
36,M,1.843,79,False,23.258217142836955,0,4733.131
28,M,1.783,122,False,38.37577368862589,3,5847.078
50,F,1.926,131,True,35.3149609270959,3,2729.933
49,F,1.692,82,False,28.64264596571825,1,2698.339
57,F,1.715,65,False,22.099635356016623,0,2574.912
37,M,1.852,106,False,30.90465505740102,2,4077.855
40,M,1.817,85,False,25.7459588688619,1,4308.153
36,F,1.741,67,False,22.104325156602542,0,4077.846
54,F,1.723,114,False,38.400271631395114,3,2224.319
36,M,1.949,136,True,35.802654714196095,3,5080.989
36,M,1.772,85,False,27.07020163160067,1,4396.967
44,M,1.773,109,False,34.67440573953669,2,3330.748
32,F,1.704,65,False,22.385880226586437,0,4073.99
43,F,1.778,86,False,27.204136040925142,1,3276.21
34,F,1.759,70,False,22.62384210368119,0,4249.0
40,M,1.833,69,False,20.53639272011665,0,4278.102
31,F,1.765,99,False,31.779405981911424,2,3819.496
33,F,1.668,106,False,38.0990171891264,3,4348.838
66,F,1.889,97,False,27.183653040183323,1,1981.17
65,M,1.881,101,False,28.54590280091833,1,2356.42
47,F,1.876,85,False,24.152008765190196,0,3213.863
44,M,1.86,114,False,32.95178633368019,2,4210.724
47,F,1.856,90,False,26.1268207491082,1,2726.674
50,F,1.663,64,False,23.14171152482545,0,2250.384
55,M,1.785,74,False,23.224976265015812,0,3325.552
35,F,1.797,73,False,22.606155253500162,0,2896.607
59,M,1.87,95,False,27.166919271354622,1,2407.211
48,F,1.899,73,False,20.242909366394162,0,3130.454
30,M,1.918,122,True,33.16367305620101,2,5348.626
45,F,1.749,117,False,38.247780893173946,3,2900.105
46,F,1.778,79,False,24.98984589805914,1,2466.63
49,F,1.791,94,False,29.30465965911199,1,2858.526
56,M,1.773,95,False,30.220812341798027,2,2723.125
22,M,1.932,134,True,35.89967808169266,3,8293.53
29,M,1.912,73,True,19.968575480121146,0,6799.606
51,M,1.685,99,False,34.86867014766353,2,3557.4
24,M,1.732,83,False,27.668289873005886,1,7277.451
28,M,1.786,95,False,29.782468847537583,1,5959.837
45,M,1.805,78,False,23.940884431519095,0,3748.851
54,M,1.81,75,False,22.89307408198773,0,2662.196
24,M,1.644,73,False,27.009667240899596,1,6444.617
35,F,1.892,73,False,20.392975430096232,0,3928.644
32,F,1.82,83,False,25.057360222195385,1,4637.983
49,F,1.904,113,True,31.17055645787727,2,2917.452
30,F,1.727,100,False,33.528592680909384,2,4900.327
49,F,1.808,99,False,30.285750646096012,2,2308.079
68,F,1.747,63,False,20.64214096354237,0,2096.375
40,M,1.905,77,True,21.217820213418204,0,4827.637
23,F,1.748,113,False,36.982442176478905,3,5768.526
36,M,1.763,80,False,25.738626181523593,1,4443.305
52,F,1.882,126,False,35.57388583154241,3,2747.58
50,F,1.818,120,False,36.307261089145214,3,2945.581
25,F,1.915,79,True,21.542174259828617,0,6634.538
52,F,1.76,117,False,37.77117768595041,3,2498.979
58,M,1.892,108,False,30.170429403430045,2,3240.401
62,M,1.845,106,False,31.139606789021823,2,2590.054
61,F,1.723,112,False,37.72658265540573,3,2186.478
69,M,1.741,87,False,28.702631173498823,1,2242.104
46,M,1.92,117,True,31.73828125,2,4004.795
44,F,1.865,109,False,31.33782317130145,2,3243.373
61,M,1.761,110,False,35.47104418047539,3,2390.691
38,M,1.997,117,True,29.337947833116722,1,4456.892
21,F,1.796,70,False,21.701281243644626,0,7015.552
20,M,1.815,83,False,25.195607464578163,1,7740.169
33,M,1.835,125,False,37.12255640772446,3,4571.633
63,F,1.723,75,False,25.26333659960205,1,2226.632
34,F,1.831,95,False,28.33654629997784,1,4448.014
70,M,1.86,90,False,26.014568158168572,1,2224.809
41,M,1.887,73,False,20.501189490247754,0,3877.03
36,M,1.834,77,False,22.89243883556569,0,4801.968
69,F,1.825,83,False,24.92024770125727,1,2192.863
60,F,1.858,96,False,27.808644085275205,1,2260.13
51,M,1.835,121,False,35.93463460267728,3,3190.347
52,F,1.855,99,False,28.770497162909308,1,2514.042
20,F,1.795,104,False,32.27783769523825,2,7874.073
60,F,1.881,95,False,26.85010659492318,1,2395.78
38,M,1.745,114,False,37.43811627162338,3,4294.027
57,M,1.923,113,True,30.55764456267278,2,3017.64
70,F,1.686,66,False,23.21821321074117,0,1790.808
69,M,1.941,101,True,26.8083634661993,1,2782.914
54,M,1.721,110,False,37.139063170507804,3,2932.767
23,F,1.726,105,False,35.245827901000176,3,6234.337
30,F,1.879,125,False,35.404335926535715,3,5206.608
68,F,1.814,79,False,24.00780891972153,0,1944.574
22,M,2.042,141,True,33.814863383155505,2,7685.931
21,M,1.889,86,False,24.10097073665738,0,7651.245
55,M,1.928,73,True,19.63852206401405,0,2324.892
42,F,1.914,101,True,27.570047027402993,1,4020.639
30,M,1.839,73,False,21.58536524064282,0,5611.957
54,F,1.805,107,False,32.84198248939158,2,2912.006
48,M,1.869,125,False,35.78420805682875,3,4133.514
26,F,1.897,128,False,35.56929913752786,3,5980.945
38,F,1.773,100,False,31.811381412418978,2,3462.868
25,M,1.803,98,False,30.146342033629168,2,6783.786
44,F,1.793,125,False,38.882075021252945,3,3102.875
35,F,1.943,108,True,28.607384572514288,1,4571.384
42,M,1.806,122,False,37.404541769835745,3,4557.547
30,M,1.813,122,False,37.11626121207715,3,6065.507
52,M,1.752,80,False,26.062842726381852,1,3528.204
27,M,1.887,69,False,19.377836641467052,0,6121.49
55,M,1.77,90,False,28.72737719046251,1,2975.753
69,M,1.762,115,False,37.04128396041543,3,2365.147
44,M,1.757,113,False,36.604537213371096,3,4192.1
54,M,1.991,113,True,28.50597654286075,1,3395.053
32,F,1.859,77,False,22.280859786549364,0,4456.148
25,F,1.801,71,False,21.88925209974963,0,5210.048
54,M,1.785,122,False,38.289825734215256,3,3116.237
65,F,1.726,87,False,29.203685975114432,1,2102.807
58,M,1.851,107,False,31.22992492267675,2,3057.169
69,M,1.959,131,True,34.135197792625284,2,2799.647
23,F,1.87,123,False,35.1740112671223,3,6027.514
64,M,1.912,106,True,28.995465765655364,1,3045.239
62,M,1.792,94,False,29.27196269132653,1,2317.686
61,F,1.854,113,False,32.87448695435624,2,2756.531
35,M,1.985,95,True,24.110298269768858,0,4050.408
30,M,1.852,106,False,30.90465505740102,2,4626.466
43,M,1.666,61,False,21.977578546424574,0,3724.966
33,F,2.029,130,True,31.577610114162777,2,4184.458
59,M,1.923,134,True,36.236498861930556,3,2986.814
27,M,1.594,109,False,42.89926622576191,4,5671.777
49,M,1.838,89,False,26.345047900625293,1,4073.199
50,F,1.884,102,False,28.736797976929424,1,3206.844
25,F,1.789,79,False,24.683481220713755,0,4805.731
43,M,1.94,90,True,23.91327452439154,0,3099.517
20,F,1.878,97,False,27.503031004138503,1,7430.602
57,M,1.969,121,True,31.210012171904744,2,3380.269
65,F,1.895,69,False,19.214569656295904,0,2250.025
40,M,1.86,92,False,26.59266967279454,1,4167.855
25,M,1.804,99,False,30.42020442377373,2,6417.28
34,M,1.706,74,False,25.42574377172355,1,4115.526
51,F,1.854,72,False,20.94657575852787,0,2313.21
37,M,1.83,99,False,29.56194571351787,1,4103.609
66,F,1.792,103,False,32.07459741709183,2,1933.472
51,M,1.89,109,False,30.514263318496123,2,4560.405
31,M,1.855,89,False,25.864386338373016,1,5615.085
30,M,1.902,84,True,23.219788567239533,0,5657.483
53,M,1.902,83,True,22.943362512867637,0,3377.472
21,F,1.755,66,False,21.428397496773567,0,6939.491
63,F,1.918,81,True,22.018504242231817,0,2345.679
41,F,1.828,117,False,35.01333499322477,3,3464.839
40,M,1.728,62,False,20.763674554183815,0,4448.223
25,M,1.828,69,False,20.648889867799223,0,8325.342
25,F,1.836,74,False,21.95262031222559,0,5386.624
31,M,1.792,90,False,28.026347257653057,1,4375.204
23,M,1.888,89,False,24.968130565929332,1,6793.71
26,F,1.753,74,False,24.08063237042261,0,4783.221
31,F,1.856,74,False,21.482052615933412,0,4579.129
49,M,1.829,124,False,37.06758347156453,3,3308.502
28,F,1.894,127,False,35.40330215240927,3,6110.875
26,M,1.803,112,False,34.45296232414762,2,6228.859
67,F,1.933,86,True,23.016259381467467,0,2280.077
66,F,1.959,92,True,23.9728106635231,0,1929.924
41,M,1.889,111,False,31.107066881034527,2,3895.736
46,M,1.927,88,True,23.69841185631545,0,2874.38
54,F,1.691,91,False,31.823956864899607,2,2617.341
57,F,1.909,111,True,30.458683070816985,2,2988.008
43,F,1.794,96,False,29.82815255608625,1,2980.781
33,M,1.924,96,True,25.9334978669698,1,5711.73
59,F,1.851,89,False,25.976292692693747,1,2824.396
55,M,1.772,111,False,35.35049860126676,3,3360.778
32,F,1.909,117,True,32.105098371942226,2,4716.672
56,M,1.781,106,False,33.41781314461307,2,3074.02
69,M,1.876,91,False,25.856856442733033,1,2419.403
30,M,1.797,112,False,34.683416279342715,2,4803.263
51,M,1.756,120,False,38.916360957031145,3,3658.356
24,M,1.843,110,False,32.38485931281095,2,7501.541
36,F,1.827,91,False,27.262413310768444,1,3979.338
21,F,1.841,116,False,34.225548132480014,2,4856.991
51,M,1.789,101,False,31.55736206698847,2,2696.944
42,M,1.735,114,False,37.87092326985524,3,4006.322
24,F,1.734,104,False,34.588772750432696,2,4765.293
59,M,1.882,117,False,33.032893986432235,2,2928.335
57,M,1.952,115,True,30.181318865896266,2,3058.158
27,M,1.864,73,False,21.010241485383776,0,5624.771
46,M,1.902,100,True,27.64260543718992,1,3620.009
21,F,1.883,71,False,20.024316853508587,0,8240.471
59,M,1.759,90,False,29.08779699044725,1,2779.236
26,F,1.902,115,True,31.78899625276841,2,5529.187
59,F,1.768,89,False,28.47249237321103,1,2612.875
69,F,1.755,63,False,20.454379428738406,0,1808.902
41,F,1.808,88,False,26.920667240974232,1,3162.233
26,F,1.724,66,False,22.205952810331556,0,4149.25
66,M,1.784,112,False,35.19073377707173,3,2822.832
28,F,1.85,116,False,33.89335281227173,2,5203.328
65,M,1.813,115,False,34.986639667121906,3,2061.277
64,F,1.961,73,True,18.983123483137916,0,1994.906
54,F,1.855,69,False,20.05216468930043,0,2724.739
57,F,1.752,117,False,38.116907487333464,3,2710.007
43,M,1.795,72,False,22.346195327472632,0,3516.09
55,M,1.701,100,False,34.56140369067405,2,2553.518
37,M,1.785,113,False,35.46516645874036,3,3511.743
62,F,1.658,85,False,30.920739594989247,2,1821.681
45,M,1.818,99,False,29.953490398544805,2,3916.132
58,M,1.841,81,False,23.898874126990357,0,2815.571
34,M,1.89,127,False,35.5533159765964,3,5566.285
41,F,1.857,86,False,24.938747825471683,1,3086.542
